GEO_ID,NAME,B19013_001E
1600000US3642950,"Livonia village, New York",71563
1600000US3642972,"Livonia Center CDP, New York",65037
1600000US3643005,"Lloyd Harbor village, New York",250001
1600000US3643038,"Loch Sheldrake CDP, New York",27214
1600000US3643082,"Lockport city, New York",62410
1600000US3643192,"Locust Valley CDP, New York",152472
1600000US3643214,"Lodi village, New York",54125
1600000US3643335,"Long Beach city, New York",140739
1600000US3643401,"Long Lake CDP, New York",71827
1600000US3643511,"Lorenz Park CDP, New York",85188
1600000US3643533,"Lorraine CDP, New York",-666666666
1600000US3643566,"Loudonville CDP, New York",142829
1600000US3643720,"Lowville village, New York",68450
1600000US3643874,"Lynbrook village, New York",136696
1600000US3643885,"Lyncourt CDP, New York",65269
1600000US3643918,"Lyndonville village, New York",66000
1600000US3643951,"Lyon Mountain CDP, New York",47143
1600000US3643962,"Lyons CDP, New York",67850
1600000US3644006,"Lyons Falls village, New York",59000
1600000US3644105,"MacDonnell Heights CDP, New York",141579
1600000US3644149,"Macedon CDP, New York",77174
1600000US3644193,"McGraw village, New York",64185
1600000US3644226,"Machias CDP, New York",74178
1600000US3644358,"McLean CDP, New York",75962
1600000US3644424,"Madison village, New York",54063
1600000US3644479,"Madrid CDP, New York",68333
1600000US3644534,"Mahopac CDP, New York",110023
1600000US3644677,"Malden-on-Hudson CDP, New York",-666666666
1600000US3644710,"Malone village, New York",60548
1600000US3644787,"Malverne village, New York",149489
1600000US3644792,"Malverne Park Oaks CDP, New York",144205
1600000US3644831,"Mamaroneck village, New York",120000
1600000US3644853,"Manchester village, New York",65750
1600000US3644897,"Manhasset CDP, New York",165932
1600000US3644908,"Manhasset Hills CDP, New York",165536
1600000US3645018,"Manlius village, New York",69942
1600000US3645073,"Mannsville village, New York",83125
1600000US3645106,"Manorhaven village, New York",105486
1600000US3645139,"Manorville CDP, New York",139201
1600000US3645392,"Marathon village, New York",52198
1600000US3645480,"Marcellus village, New York",69407
1600000US3645524,"Marcy CDP, New York",44648
1600000US3645557,"Margaretville village, New York",39201
1600000US3645573,"Mariaville Lake CDP, New York",83168
1600000US3645634,"Marion CDP, New York",42865
1600000US3645659,"Marist College CDP, New York",-666666666
1600000US3645700,"Marlboro CDP, New York",119318
1600000US3645986,"Massapequa CDP, New York",181846
1600000US3645997,"Massapequa Park village, New York",171953
1600000US3646019,"Massena village, New York",51458
1600000US3646074,"Mastic CDP, New York",94034
1600000US3646085,"Mastic Beach CDP, New York",111493
1600000US3646107,"Matinecock village, New York",-666666666
1600000US3646140,"Mattituck CDP, New York",121250
1600000US3646151,"Mattydale CDP, New York",66940
1600000US3646162,"Maybrook village, New York",72389
1600000US3646206,"Mayfield village, New York",70208
1600000US3646239,"Mayville village, New York",68611
1600000US3646349,"Mechanicstown CDP, New York",81250
1600000US3646360,"Mechanicville city, New York",50675
1600000US3646404,"Medford CDP, New York",128192
1600000US3646415,"Medina village, New York",59231
1600000US3646503,"Melrose Park CDP, New York",103723
1600000US3646514,"Melville CDP, New York",159922
1600000US3646536,"Menands village, New York",80583
1600000US3646646,"Meridian village, New York",93750
1600000US3646668,"Merrick CDP, New York",185740
1600000US3646750,"Merritt Park CDP, New York",173016
1600000US3646811,"Mexico village, New York",73229
1600000US3646866,"Middleburgh village, New York",46912
1600000US3646976,"Middle Island CDP, New York",85480
1600000US3646998,"Middleport village, New York",67375
1600000US3647042,"Middletown city, New York",79346
1600000US3647108,"Middleville village, New York",84125
1600000US3647229,"Milford village, New York",64167
1600000US3647273,"Millbrook village, New York",74265
1600000US3647306,"Miller Place CDP, New York",146492
1600000US3647361,"Millerton village, New York",83090
1600000US3647405,"Mill Neck village, New York",196359
1600000US3647427,"Millport village, New York",45500
1600000US3647482,"Millwood CDP, New York",205083
1600000US3647548,"Milton CDP (Saratoga County), New York",94982
1600000US3647554,"Milton CDP (Ulster County), New York",87763
1600000US3647636,"Mineola village, New York",137739
1600000US3647680,"Minetto CDP, New York",91912
1600000US3647702,"Mineville CDP, New York",68786
1600000US3647757,"Minoa village, New York",95506
1600000US3647823,"Mohawk village, New York",72813
1600000US3647977,"Mongaup Valley CDP, New York",115111
1600000US3647988,"Monroe village, New York",109851
1600000US3648010,"Monsey CDP, New York",47629
1600000US3648054,"Montauk CDP, New York",142961
1600000US3648090,"Montebello village, New York",133750
1600000US3648142,"Montgomery village, New York",90214
1600000US3648175,"Monticello village, New York",50583
1600000US3648197,"Montour Falls village, New York",50526
1600000US3648208,"Montrose CDP, New York",145320
1600000US3648241,"Mooers CDP, New York",108162
1600000US3648296,"Moravia village, New York",63073
1600000US3648450,"Moriches CDP, New York",78359
1600000US3648483,"Morris village, New York",98500
1600000US3648538,"Morrisonville CDP, New York",90430
1600000US3648571,"Morristown CDP, New York",78750
1600000US3648593,"Morrisville village, New York",50000
1600000US3648736,"Mountain Dale CDP, New York",41250
1600000US3648750,"Mountain Lodge Park CDP, New York",60734
1600000US3648879,"Mount Ivy CDP, New York",83778
1600000US3648890,"Mount Kisco village, New York",96534
1600000US3648945,"Mount Morris village, New York",51125
1600000US3649066,"Mount Sinai CDP, New York",162188
1600000US3649121,"Mount Vernon city, New York",78779
1600000US3649143,"Mount Vision CDP, New York",-666666666
1600000US3649220,"Munnsville village, New York",77750
1600000US3649231,"Munsey Park village, New York",250001
1600000US3649242,"Munsons Corners CDP, New York",56069
1600000US3649330,"Muttontown village, New York",250001
1600000US3649363,"Myers Corner CDP, New York",105718
1600000US3649407,"Nanuet CDP, New York",117167
1600000US3649418,"Napanoch CDP, New York",68250
1600000US3649424,"Napeague CDP, New York",74239
1600000US3649429,"Naples village, New York",53611
1600000US3649473,"Narrowsburg CDP, New York",57083
1600000US3649506,"Nassau village, New York",84781
1600000US3649555,"Nassau Lake CDP, New York",-666666666
1600000US3649605,"Natural Bridge CDP, New York",50870
1600000US3649715,"Nazareth College CDP, New York",-666666666
1600000US3649726,"Nedrow CDP, New York",70489
1600000US3649748,"Nelliston village, New York",39219
1600000US3649781,"Nelsonville village, New York",153750
1600000US3649825,"Nesconset CDP, New York",152500
1600000US3649891,"Newark village, New York",60006
1600000US3649902,"Newark Valley village, New York",71369
1600000US3649924,"New Baltimore CDP, New York",85461
1600000US3649946,"New Berlin village, New York",48958
1600000US3650034,"Newburgh city, New York",56960
1600000US3650067,"New Cassel CDP, New York",155443
1600000US3650100,"New City CDP, New York",173046
1600000US3650221,"Newfane CDP, New York",77096
1600000US3650243,"Newfield CDP, New York",96875
1600000US3650265,"New Hackensack CDP, New York",145179
1600000US3650276,"New Hamburg CDP, New York",120625
1600000US3650298,"New Hartford village, New York",82717
1600000US3650353,"New Hempstead village, New York",126165
1600000US3650397,"New Hyde Park village, New York",142927
1600000US3650551,"New Paltz village, New York",52774
1600000US3650573,"Newport village, New York",86750
1600000US3650617,"New Rochelle city, New York",109167
1600000US3650705,"New Square village, New York",31443
1600000US3650727,"New Suffolk CDP, New York",130875
1600000US3650837,"New Windsor CDP, New York",81340
1600000US3651000,"New York city, New York",80483
1600000US3651011,"New York Mills village, New York",57578
1600000US3651055,"Niagara Falls city, New York",49101
1600000US3651088,"Niagara University CDP, New York",-666666666
1600000US3651110,"Nichols village, New York",66250
1600000US3651262,"Niskayuna CDP, New York",134052
1600000US3651286,"Nissequogue village, New York",172500
1600000US3651297,"Niverville CDP, New York",-666666666
1600000US3651319,"Norfolk CDP, New York",59491
1600000US3651396,"North Amityville CDP, New York",136654
1600000US3651418,"Northampton CDP, New York",78421
1600000US3651440,"North Babylon CDP, New York",140342
1600000US3651467,"North Ballston Spa CDP, New York",91140
1600000US3651484,"North Bay CDP, New York",55721
1600000US3651495,"North Bay Shore CDP, New York",141915
1600000US3651517,"North Bellmore CDP, New York",181662
1600000US3651528,"North Bellport CDP, New York",100247
1600000US3651561,"North Blenheim CDP, New York",133750
1600000US3651583,"North Boston CDP, New York",62377
1600000US3651792,"North Collins village, New York",66607
1600000US3651847,"North Creek CDP, New York",55909
1600000US3651915,"Northeast Ithaca CDP, New York",95250
1600000US3652040,"North Gates CDP, New York",76277
1600000US3652067,"North Granville CDP, New York",69363
1600000US3652078,"North Great River CDP, New York",147143
1600000US3652188,"North Haven village, New York",154653
1600000US3653022,"North Hills village, New York",173315
1600000US3653055,"North Hornell village, New York",78750
1600000US3653198,"North Lindenhurst CDP, New York",123342
1600000US3653231,"North Lynbrook CDP, New York",143636
1600000US3653253,"North Massapequa CDP, New York",148654
1600000US3653264,"North Merrick CDP, New York",161554
1600000US3653275,"North New Hyde Park CDP, New York",172440
1600000US3653319,"North Patchogue CDP, New York",107695
1600000US3653396,"Northport village, New York",146921
1600000US3653462,"North Rose CDP, New York",57500
1600000US3653561,"North Sea CDP, New York",161587
1600000US3653660,"North Syracuse village, New York",71026
1600000US3653682,"North Tonawanda city, New York",66961
1600000US3653748,"North Valley Stream CDP, New York",142733
1600000US3653770,"Northville village, New York",78235
1600000US3653775,"Northville CDP, New York",159018
1600000US3653792,"North Wantagh CDP, New York",156738
1600000US3653852,"Northwest Harbor CDP, New York",160375
1600000US3653853,"Northwest Ithaca CDP, New York",56753
1600000US3653979,"Norwich city, New York",53333
1600000US3654012,"Norwood village, New York",54375
1600000US3654056,"Noyack CDP, New York",118728
1600000US3654078,"Nunda village, New York",54779
1600000US3654100,"Nyack village, New York",116649
1600000US3654111,"Oak Beach CDP, New York",-666666666
1600000US3654144,"Oakdale CDP, New York",118958
1600000US3654155,"Oakfield village, New York",69500
1600000US3654430,"Ocean Beach village, New York",-666666666
1600000US3654441,"Oceanside CDP, New York",149560
1600000US3654452,"Odessa village, New York",80385
1600000US3654485,"Ogdensburg city, New York",61824
1600000US3654540,"Olcott CDP, New York",87833
1600000US3654551,"Old Bethpage CDP, New York",195202
1600000US3654562,"Old Brookville village, New York",250001
1600000US3654617,"Old Field village, New York",250001
1600000US3654639,"Old Forge CDP, New York",75076
1600000US3654705,"Old Westbury village, New York",250001
1600000US3654716,"Olean city, New York",51261
1600000US3654837,"Oneida city, New York",61597
1600000US3654848,"Oneida Castle village, New York",73333
1600000US3654881,"Oneonta city, New York",61111
1600000US3655002,"Ontario CDP, New York",50078
1600000US3655167,"Orangeburg CDP, New York",106906
1600000US3655189,"Orange Lake CDP, New York",109063
1600000US3655266,"Orchard Park village, New York",99904
1600000US3655321,"Orient CDP, New York",94261
1600000US3655365,"Oriskany village, New York",63235
1600000US3655376,"Oriskany Falls village, New York",46375
1600000US3655530,"Ossining village, New York",103573
1600000US3655574,"Oswego city, New York",53172
1600000US3655618,"Otego village, New York",78804
1600000US3655673,"Otisville village, New York",87656
1600000US3655750,"Otter Lake CDP, New York",-666666666
1600000US3655816,"Ovid village, New York",79583
1600000US3655882,"Owego village, New York",60139
1600000US3655937,"Oxbow CDP, New York",78750
1600000US3655948,"Oxford village, New York",56250
1600000US3655992,"Oyster Bay CDP, New York",111264
1600000US3656011,"Oyster Bay Cove village, New York",250001
1600000US3656088,"Painted Post village, New York",62891
1600000US3656110,"Palatine Bridge village, New York",80625
1600000US3656132,"Palenville CDP, New York",-666666666
1600000US3656187,"Palmyra village, New York",64983
1600000US3656212,"Pamelia Center CDP, New York",123482
1600000US3656231,"Panama village, New York",60865
1600000US3656291,"Parc CDP, New York",16250
1600000US3656341,"Parish village, New York",88333
1600000US3656363,"Parishville CDP, New York",76719
1600000US3656660,"Patchogue village, New York",107306
1600000US3656770,"Paul Smiths CDP, New York",-666666666
1600000US3656781,"Pavilion CDP, New York",86649
1600000US3656814,"Pawling village, New York",86792
1600000US3656869,"Peach Lake CDP, New York",147083
1600000US3656902,"Pearl River CDP, New York",145063
1600000US3656968,"Peconic CDP, New York",116250
1600000US3656979,"Peekskill city, New York",85954
1600000US3657001,"Pelham village, New York",184375
1600000US3657023,"Pelham Manor village, New York",250001
1600000US3657177,"Penn Yan village, New York",60190
1600000US3657243,"Perry village, New York",63291
1600000US3657287,"Perrysburg CDP, New York",58698
1600000US3657364,"Peru CDP, New York",66812
1600000US3657518,"Phelps village, New York",71083
1600000US3657551,"Philadelphia village, New York",69732
1600000US3657639,"Philmont village, New York",56563
1600000US3657650,"Phoenicia CDP, New York",-666666666
1600000US3657661,"Phoenix village, New York",59327
1600000US3657749,"Piermont village, New York",140450
1600000US3657782,"Pierrepont Manor CDP, New York",83324
1600000US3657804,"Piffard CDP, New York",47000
1600000US3657815,"Pike CDP, New York",70455
1600000US3657980,"Pine Bush CDP, New York",86786
1600000US3658057,"Pine Hill CDP, New York",87039
1600000US3658145,"Pine Plains CDP, New York",74872
1600000US3658189,"Pine Valley CDP, New York",-666666666
1600000US3658354,"Pittsford village, New York",119211
1600000US3658409,"Plainedge CDP, New York",158214
1600000US3658442,"Plainview CDP, New York",189906
1600000US3658475,"Plandome village, New York",250001
1600000US3658486,"Plandome Heights village, New York",250001
1600000US3658497,"Plandome Manor village, New York",250001
1600000US3658541,"Plattekill CDP, New York",107813
1600000US3658574,"Plattsburgh city, New York",57630
1600000US3658601,"Plattsburgh West CDP, New York",49904
1600000US3658684,"Pleasant Valley CDP, New York",85326
1600000US3658728,"Pleasantville village, New York",136406
1600000US3658739,"Plessis CDP, New York",155053
1600000US3658794,"Poestenkill CDP, New York",113036
1600000US3658849,"Point Lookout CDP, New York",81635
1600000US3658937,"Poland village, New York",61250
1600000US3658992,"Pomona village, New York",156000
1600000US3659157,"Poquott village, New York",190391
1600000US3659212,"Port Byron village, New York",48750
1600000US3659223,"Port Chester village, New York",92222
1600000US3659245,"Port Dickinson village, New York",69375
1600000US3659311,"Port Ewen CDP, New York",79386
1600000US3659322,"Port Gibson CDP, New York",-666666666
1600000US3659333,"Port Henry CDP, New York",45706
1600000US3659355,"Port Jefferson village, New York",144912
1600000US3659377,"Port Jefferson Station CDP, New York",120734
1600000US3659388,"Port Jervis city, New York",47917
1600000US3659443,"Portlandville CDP, New York",35625
1600000US3659454,"Port Leyden village, New York",45833
1600000US3659498,"Portville village, New York",61793
1600000US3659520,"Port Washington CDP, New York",170127
1600000US3659531,"Port Washington North village, New York",136389
1600000US3659564,"Potsdam village, New York",34546
1600000US3659619,"Pottersville CDP, New York",53462
1600000US3659641,"Poughkeepsie city, New York",60741
1600000US3659708,"Prattsburgh CDP, New York",84135
1600000US3659740,"Prattsville CDP, New York",29450
1600000US3659831,"Preston-Potter Hollow CDP, New York",122956
1600000US3659883,"Prospect CDP, New York",46971
1600000US3659960,"Pulaski village, New York",50481
1600000US3659993,"Pultneyville CDP, New York",97147
1600000US3660103,"Putnam Lake CDP, New York",103561
1600000US3660408,"Quiogue CDP, New York",129405
1600000US3660422,"Quogue village, New York",89896
1600000US3660455,"Radisson CDP, New York",89297
1600000US3660576,"Randolph CDP, New York",75571
1600000US3660598,"Ransomville CDP, New York",83400
1600000US3660609,"Rapids CDP, New York",121875
1600000US3660675,"Ravena village, New York",77217
1600000US3660829,"Red Creek village, New York",69167
1600000US3660884,"Redford CDP, New York",98958
1600000US3660895,"Red Hook village, New York",107411
1600000US3660983,"Red Oaks Mill CDP, New York",116467
1600000US3661016,"Redwood CDP, New York",109643
1600000US3661115,"Remsen village, New York",49167
1600000US3661142,"Remsenburg-Speonk CDP, New York",169091
1600000US3661148,"Rensselaer city, New York",70080
1600000US3661159,"Rensselaer Falls village, New York",82109
1600000US3661236,"Retsof CDP, New York",-666666666
1600000US3661346,"Rhinebeck village, New York",70496
1600000US3661368,"Rhinecliff CDP, New York",-666666666
1600000US3661434,"Richburg village, New York",47083
1600000US3661489,"Richfield Springs village, New York",55750
1600000US3661588,"Richmondville village, New York",44875
1600000US3661621,"Richville village, New York",55000
1600000US3661665,"Ridge CDP, New York",78528
1600000US3661797,"Rifton CDP, New York",2499
1600000US3661874,"Ripley CDP, New York",52614
1600000US3661973,"Riverhead CDP, New York",83008
1600000US3662061,"Riverside village, New York",88750
1600000US3662066,"Riverside CDP, New York",59318
1600000US3663000,"Rochester city, New York",47213
1600000US3663014,"Rochester Institute of Technology CDP, New York",20192
1600000US3663132,"Rock Hill CDP, New York",112344
1600000US3663264,"Rockville Centre village, New York",151938
1600000US3663319,"Rocky Point CDP, New York",127024
1600000US3663330,"Rodman CDP, New York",57188
1600000US3663363,"Roessleville CDP, New York",96058
1600000US3663418,"Rome city, New York",59925
1600000US3663429,"Romulus CDP, New York",45417
1600000US3663473,"Ronkonkoma CDP, New York",121673
1600000US3663506,"Roosevelt CDP, New York",135069
1600000US3663583,"Roscoe CDP, New York",72566
1600000US3663725,"Rosendale CDP, New York",70858
1600000US3663770,"Roslyn village, New York",116386
1600000US3663792,"Roslyn Estates village, New York",250001
1600000US3663803,"Roslyn Harbor village, New York",250001
1600000US3663814,"Roslyn Heights CDP, New York",175263
1600000US3663924,"Rotterdam CDP, New York",85887
1600000US3663957,"Round Lake village, New York",97868
1600000US3663968,"Round Top CDP, New York",103542
1600000US3663979,"Rouses Point village, New York",46250
1600000US3664056,"Ruby CDP, New York",104831
1600000US3664155,"Rushford CDP, New York",55909
1600000US3664199,"Rushville village, New York",42074
1600000US3664232,"Russell Gardens village, New York",242083
1600000US3664309,"Rye city, New York",239815
1600000US3664325,"Rye Brook village, New York",246944
1600000US3664408,"Sackets Harbor village, New York",77043
1600000US3664430,"Saddle Rock village, New York",175625
1600000US3664441,"Saddle Rock Estates CDP, New York",143646
1600000US3664452,"Sagaponack village, New York",-666666666
1600000US3664485,"Sag Harbor village, New York",129821
1600000US3664551,"St. Bonaventure CDP, New York",-666666666
1600000US3664584,"St. James CDP, New York",142368
1600000US3664606,"St. John Fisher College CDP, New York",-666666666
1600000US3664639,"St. Johnsville village, New York",47109
1600000US3664716,"St. Regis Falls CDP, New York",55625
1600000US3664749,"Salamanca city, New York",41667
1600000US3664771,"Salem CDP, New York",82750
1600000US3664842,"Salisbury CDP, New York",162478
1600000US3664848,"Salisbury Center CDP, New York",73533
1600000US3664859,"Salisbury Mills CDP, New York",142426
1600000US3664881,"Saltaire village, New York",-666666666
1600000US3664892,"Salt Point CDP, New York",117750
1600000US3664958,"Sanborn CDP, New York",82122
1600000US3665024,"Sand Ridge CDP, New York",34821
1600000US3665035,"Sands Point village, New York",250001
1600000US3665068,"Sandy Creek village, New York",64028
1600000US3665233,"Saranac Lake village, New York",61967
1600000US3665255,"Saratoga Springs city, New York",105944
1600000US3665288,"Saugerties village, New York",57778
1600000US3665310,"Saugerties South CDP, New York",89375
1600000US3665332,"Savannah CDP, New York",49792
1600000US3665354,"Savona village, New York",56563
1600000US3665409,"Sayville CDP, New York",147120
1600000US3665431,"Scarsdale village, New York",250001
1600000US3665475,"Schaghticoke village, New York",54643
1600000US3665508,"Schenectady city, New York",58399
1600000US3665519,"Schenevus CDP, New York",57500
1600000US3665585,"Schoharie village, New York",55742
1600000US3665640,"Schroon Lake CDP, New York",69531
1600000US3665739,"Schuyler Lake CDP, New York",70000
1600000US3665750,"Schuylerville village, New York",86765
1600000US3665761,"Scio CDP, New York",57143
1600000US3665882,"Scotchtown CDP, New York",96689
1600000US3665893,"Scotia village, New York",76525
1600000US3665926,"Scottsburg CDP, New York",92188
1600000US3665948,"Scotts Corners CDP, New York",250001
1600000US3665959,"Scottsville village, New York",80024
1600000US3666047,"Sea Cliff village, New York",193590
1600000US3666058,"Seaford CDP, New York",172557
1600000US3666102,"Searingtown CDP, New York",212344
1600000US3666212,"Selden CDP, New York",108952
1600000US3666322,"Seneca Falls CDP, New York",59864
1600000US3666366,"Seneca Knolls CDP, New York",59750
1600000US3666465,"Setauket CDP, New York",221771
1600000US3666663,"Sharon Springs village, New York",55000
1600000US3666828,"Shelter Island CDP, New York",165734
1600000US3666850,"Shelter Island Heights CDP, New York",113091
1600000US3666872,"Shenorock CDP, New York",127180
1600000US3666883,"Sherburne village, New York",45129
1600000US3666949,"Sherman village, New York",46346
1600000US3666993,"Sherrill city, New York",88947
1600000US3667048,"Shinnecock Hills CDP, New York",132708
1600000US3667070,"Shirley CDP, New York",112788
1600000US3667081,"Shokan CDP, New York",137361
1600000US3667191,"Shoreham village, New York",160625
1600000US3667207,"Shorehaven CDP, New York",172177
1600000US3667257,"Shortsville village, New York",91058
1600000US3667279,"Shrub Oak CDP, New York",172778
1600000US3667334,"Sidney village, New York",50208
1600000US3667367,"Siena College CDP, New York",-666666666
1600000US3667411,"Silver Creek village, New York",63854
1600000US3667466,"Silver Springs village, New York",46000
1600000US3667488,"Sinclairville village, New York",48214
1600000US3667510,"Skaneateles village, New York",125625
1600000US3667631,"Slaterville Springs CDP, New York",63281
1600000US3667638,"Sleepy Hollow village, New York",104313
1600000US3667640,"Sleepy Hollow Lake CDP, New York",110100
1600000US3667686,"Sloan village, New York",72214
1600000US3667708,"Sloatsburg village, New York",108043
1600000US3667730,"Smallwood CDP, New York",65186
1600000US3667851,"Smithtown CDP, New York",150664
1600000US3668088,"Smithville Flats CDP, New York",58229
1600000US3668099,"Smyrna village, New York",31250
1600000US3668209,"Sodus village, New York",55000
1600000US3668242,"Sodus Point village, New York",81750
1600000US3668286,"Solvay village, New York",61166
1600000US3668374,"Sound Beach CDP, New York",132008
1600000US3668462,"Southampton village, New York",214032
1600000US3668610,"South Blooming Grove village, New York",62316
1600000US3668737,"South Cairo CDP, New York",-666666666
1600000US3668847,"South Corning village, New York",58750
1600000US3668891,"South Dayton village, New York",40000
1600000US3668946,"South Edmeston CDP, New York",-666666666
1600000US3668968,"South Fallsburg CDP, New York",44706
1600000US3669001,"South Farmingdale CDP, New York",155072
1600000US3669023,"South Floral Park village, New York",119496
1600000US3669078,"South Glens Falls village, New York",58542
1600000US3669188,"South Hempstead CDP, New York",156023
1600000US3669199,"South Hill CDP, New York",104211
1600000US3669254,"South Huntington CDP, New York",147569
1600000US3669265,"South Ilion CDP, New York",103333
1600000US3669342,"South Lansing CDP, New York",-666666666
1600000US3669364,"South Lima CDP, New York",110278
1600000US3669386,"South Lockport CDP, New York",56166
1600000US3669452,"Southold CDP, New York",128822
1600000US3669606,"Southport CDP, New York",62684
1600000US3669892,"South Valley Stream CDP, New York",145000
1600000US3670035,"Spackenkill CDP, New York",141005
1600000US3670068,"Sparkill CDP, New York",250001
1600000US3670090,"Sparrow Bush CDP, New York",56349
1600000US3670123,"Speculator village, New York",63864
1600000US3670167,"Spencer village, New York",51765
1600000US3670189,"Spencerport village, New York",81029
1600000US3670321,"Springfield Center CDP, New York",51667
1600000US3670387,"Springs CDP, New York",144836
1600000US3670420,"Spring Valley village, New York",57196
1600000US3670442,"Springville village, New York",71996
1600000US3670464,"Springwater CDP, New York",75551
1600000US3670552,"Staatsburg CDP, New York",82207
1600000US3670618,"Stamford village, New York",43716
1600000US3670717,"Stannards CDP, New York",74286
1600000US3670849,"Star Lake CDP, New York",57917
1600000US3671267,"Stewart Manor village, New York",155000
1600000US3671322,"Stillwater village, New York",90060
1600000US3671377,"Stittville CDP, New York",-666666666
1600000US3671597,"Stone Ridge CDP, New York",127601
1600000US3671608,"Stony Brook CDP, New York",174872
1600000US3671620,"Stony Brook University CDP, New York",-666666666
1600000US3671663,"Stony Point CDP, New York",125667
1600000US3671718,"Stottville CDP, New York",60872
1600000US3671817,"Strykersville CDP, New York",74615
1600000US3671894,"Suffern village, New York",104607
1600000US3672246,"Sunset Bay CDP, New York",66731
1600000US3672327,"SUNY Oswego CDP, New York",-666666666
1600000US3672400,"Swan Lake CDP, New York",68056
1600000US3672521,"Sylvan Beach village, New York",57000
1600000US3672554,"Syosset CDP, New York",187273
1600000US3673000,"Syracuse city, New York",47819
1600000US3673057,"Taconic Shores CDP, New York",177994
1600000US3673143,"Tannersville village, New York",78750
1600000US3673154,"Tappan CDP, New York",174286
1600000US3673176,"Tarrytown village, New York",107106
1600000US3673352,"Terryville CDP, New York",110389
1600000US3673495,"Thendara CDP, New York",-666666666
1600000US3673517,"Theresa village, New York",58583
1600000US3673583,"Thiells CDP, New York",133623
1600000US3673605,"Thomaston village, New York",157917
1600000US3673715,"Thornwood CDP, New York",170398
1600000US3673726,"Thousand Island Park CDP, New York",190250
1600000US3673737,"Three Mile Bay CDP, New York",34464
1600000US3673880,"Ticonderoga CDP, New York",54938
1600000US3673902,"Tillson CDP, New York",98750
1600000US3673990,"Tioga Terrace CDP, New York",131817
1600000US3674017,"Titusville CDP, New York",157232
1600000US3674023,"Tivoli village, New York",53177
1600000US3674166,"Tonawanda city, New York",58326
1600000US3675021,"Tonawanda Town CDP, New York",77679
1600000US3675121,"Town Line CDP, New York",78393
1600000US3675341,"Tribes Hill CDP, New York",86615
1600000US3675484,"Troy city, New York",58477
1600000US3675506,"Trumansburg village, New York",68967
1600000US3675572,"Tuckahoe CDP, New York",80500
1600000US3675583,"Tuckahoe village, New York",104375
1600000US3675627,"Tully village, New York",76058
1600000US3675671,"Tupper Lake village, New York",56902
1600000US3675682,"Turin village, New York",103246
1600000US3675726,"Tuscarora CDP, New York",81471
1600000US3675779,"Tuxedo village, New York",109205
1600000US3675803,"Tuxedo Park village, New York",250001
1600000US3676001,"Unadilla village, New York",65972
1600000US3676023,"Unadilla Forks CDP, New York",68333
1600000US3676089,"Uniondale CDP, New York",124684
1600000US3676155,"Union Springs village, New York",81250
1600000US3676210,"Unionville village, New York",117321
1600000US3676280,"University at Buffalo CDP, New York",-666666666
1600000US3676287,"University Gardens CDP, New York",101786
1600000US3676331,"Upper Brookville village, New York",250001
1600000US3676386,"Upper Nyack village, New York",188125
1600000US3676397,"Upper Red Hook CDP, New York",151786
1600000US3676540,"Utica city, New York",52484
1600000US3676584,"Vails Gate CDP, New York",70688
1600000US3676617,"Valatie village, New York",100461
1600000US3676639,"Valhalla CDP, New York",134037
1600000US3676661,"Valley Cottage CDP, New York",133117
1600000US3676672,"Valley Falls village, New York",87143
1600000US3676705,"Valley Stream village, New York",133190
1600000US3676881,"Van Etten CDP, New York",60200
1600000US3676969,"Varna CDP, New York",70227
1600000US3676985,"Vassar College CDP, New York",121469
1600000US3677112,"Vernon village, New York",63988
1600000US3677167,"Verona CDP, New York",84925
1600000US3677211,"Verplanck CDP, New York",98091
1600000US3677376,"Victor village, New York",90227
1600000US3677431,"Victory village, New York",66875
1600000US3677513,"Village Green CDP, New York",53836
1600000US3677519,"Village of the Branch village, New York",173958
1600000US3677574,"Viola CDP, New York",83913
1600000US3677585,"Virgil CDP, New York",67813
1600000US3677684,"Voorheesville village, New York",111172
1600000US3677728,"Waddington village, New York",73750
1600000US3677772,"Wading River CDP, New York",136549
1600000US3677783,"Wadsworth CDP, New York",-666666666
1600000US3677805,"Wainscott CDP, New York",130833
1600000US3677849,"Walden village, New York",87487
1600000US3677948,"Walker Valley CDP, New York",119625
1600000US3678003,"Wallkill CDP, New York",103571
1600000US3678036,"Walton village, New York",34676
1600000US3678063,"Walton Park CDP, New York",157276
1600000US3678091,"Walworth CDP, New York",87404
1600000US3678113,"Wampsville village, New York",73000
1600000US3678124,"Wanakah CDP, New York",72681
1600000US3678146,"Wantagh CDP, New York",179362
1600000US3678168,"Wappingers Falls village, New York",65040
1600000US3678289,"Warrensburg CDP, New York",57245
1600000US3678333,"Warsaw village, New York",55406
1600000US3678355,"Warwick village, New York",89609
1600000US3678421,"Washington Heights CDP, New York",81686
1600000US3678454,"Washington Mills CDP, New York",134397
1600000US3678465,"Washingtonville village, New York",95313
1600000US3678476,"Wassaic CDP, New York",71964
1600000US3678487,"Watchtower CDP, New York",-666666666
1600000US3678520,"Waterford village, New York",72938
1600000US3678553,"Waterloo village, New York",51642
1600000US3678575,"Water Mill CDP, New York",186875
1600000US3678608,"Watertown city, New York",51753
1600000US3678663,"Waterville village, New York",82273
1600000US3678674,"Watervliet city, New York",57919
1600000US3678696,"Watkins Glen village, New York",49632
1600000US3678806,"Waverly village, New York",54274
1600000US3678850,"Wayland village, New York",74688
1600000US3678960,"Webster village, New York",70495
